product_id,region,on_hand_qty,reorder_point,snapshot_date
PROD000190,West,69,43,2026-04-09
PROD000081,Northeast,130,38,2026-04-09
PROD000121,West,147,24,2026-04-09
PROD000205,West,72,59,2026-04-09
PROD000216,Northeast,17,64,2026-04-09
PROD000221,Southeast,159,52,2026-04-09
PROD000092,West,79,48,2026-04-09
PROD000199,West,137,59,2026-04-09
PROD000233,Northeast,184,39,2026-04-09
PROD000138,Midwest,138,48,2026-04-09
PROD000004,Southeast,213,48,2026-04-09
PROD000054,Midwest,197,69,2026-04-09
PROD000064,Midwest,120,58,2026-04-09
PROD000237,Midwest,224,61,2026-04-09
PROD000041,West,6,42,2026-04-09
PROD000059,Northeast,95,61,2026-04-09
PROD000095,Northeast,104,40,2026-04-09
PROD000086,Midwest,2,24,2026-04-09
PROD000118,Northeast,101,20,2026-04-09
PROD000235,Southeast,216,56,2026-04-09
PROD000098,Midwest,209,26,2026-04-09
PROD000139,Southeast,156,60,2026-04-09
PROD000057,Northeast,135,45,2026-04-09
PROD000069,Northeast,138,17,2026-04-09
PROD000126,West,184,48,2026-04-09
PROD000179,Southeast,115,64,2026-04-09
PROD000168,Midwest,183,48,2026-04-09
PROD000185,West,223,25,2026-04-09
PROD000144,Southeast,82,22,2026-04-09
PROD000040,Northeast,144,54,2026-04-09
PROD000106,Southeast,161,27,2026-04-09
PROD000243,West,166,24,2026-04-09
PROD000192,Southeast,226,67,2026-04-09
PROD000053,West,128,26,2026-04-09
PROD000112,Southeast,7,41,2026-04-09
PROD000201,Northeast,68,45,2026-04-09
PROD000234,Northeast,213,29,2026-04-09
PROD000218,Southeast,25,46,2026-04-09
PROD000010,Northeast,46,62,2026-04-09
PROD000011,Southeast,156,54,2026-04-09
PROD000113,Midwest,239,65,2026-04-09
PROD000228,Southeast,45,32,2026-04-10
PROD000141,West,52,55,2026-04-10
PROD000081,West,140,37,2026-04-10
PROD000129,Northeast,202,37,2026-04-10
PROD000120,Midwest,173,24,2026-04-10
PROD000237,West,189,66,2026-04-10
PROD000148,Midwest,201,30,2026-04-10
PROD000250,Northeast,137,61,2026-04-10
PROD000063,Northeast,97,35,2026-04-10
PROD000193,Northeast,66,45,2026-04-10
PROD000099,Southeast,154,64,2026-04-10
PROD000247,Midwest,186,60,2026-04-10
PROD000219,West,129,57,2026-04-10
PROD000024,Southeast,86,59,2026-04-10
PROD000213,Midwest,68,45,2026-04-10
PROD000133,Northeast,75,46,2026-04-10
PROD000061,Northeast,27,27,2026-04-10
PROD000147,Midwest,83,27,2026-04-10
PROD000102,Midwest,205,53,2026-04-10
PROD000033,Northeast,160,69,2026-04-10
PROD000008,West,164,26,2026-04-10
PROD000131,Northeast,13,40,2026-04-10
PROD000114,Southeast,136,56,2026-04-10
PROD000243,Southeast,117,45,2026-04-10
PROD000034,Northeast,168,33,2026-04-10
PROD000062,Southeast,76,26,2026-04-10
PROD000207,Southeast,220,36,2026-04-10
PROD000244,Southeast,104,37,2026-04-10
PROD000155,Midwest,209,61,2026-04-10
PROD000029,Southeast,127,43,2026-04-10
PROD000149,Northeast,201,64,2026-04-10
PROD000105,West,51,23,2026-04-10
PROD000118,West,61,19,2026-04-10
PROD000204,West,95,31,2026-04-10
PROD000195,West,187,68,2026-04-10
PROD000145,Midwest,107,42,2026-04-10
PROD000188,Southeast,120,57,2026-04-10
PROD000066,Northeast,19,67,2026-04-10
PROD000080,Midwest,106,29,2026-04-10
PROD000192,Midwest,64,30,2026-04-10
PROD000162,Southeast,71,27,2026-04-10
PROD000197,Southeast,35,42,2026-04-10
PROD000180,Northeast,218,39,2026-04-10
PROD000200,West,178,33,2026-04-10
PROD000245,West,32,35,2026-04-10
PROD000085,Midwest,116,16,2026-04-10
PROD000226,Midwest,223,26,2026-04-10
PROD000074,West,200,50,2026-04-10
PROD000017,Southeast,168,34,2026-04-10
PROD000101,Midwest,6,62,2026-04-10
PROD000230,West,227,66,2026-04-10
PROD000065,Northeast,7,15,2026-04-10
PROD000135,Northeast,13,37,2026-04-10
PROD000109,Midwest,79,33,2026-04-10
PROD000206,Southeast,236,29,2026-04-10
PROD000126,West,21,45,2026-04-10
PROD000234,Midwest,88,24,2026-04-10
PROD000172,Midwest,98,46,2026-04-10
PROD000202,Midwest,227,18,2026-04-10
PROD000240,Northeast,182,19,2026-04-10
PROD000106,Northeast,153,29,2026-04-10
PROD000151,Southeast,21,46,2026-04-10
PROD000218,Northeast,222,59,2026-04-10
PROD000096,West,143,34,2026-04-10
PROD000025,West,224,43,2026-04-10
PROD000152,Midwest,190,26,2026-04-10
PROD000190,Midwest,16,28,2026-04-10
PROD000068,Midwest,48,50,2026-04-10
PROD000165,West,193,47,2026-04-10
PROD000143,Northeast,97,64,2026-04-10
PROD000223,Northeast,1,19,2026-04-10
PROD000171,Southeast,28,66,2026-04-10
PROD000047,Northeast,61,52,2026-04-10
PROD000107,Southeast,24,34,2026-04-10
PROD000021,Northeast,229,33,2026-04-10
PROD000160,West,207,53,2026-04-10
PROD000224,Southeast,42,30,2026-04-10
PROD000146,Midwest,10,41,2026-04-10
PROD000166,Midwest,130,24,2026-04-10
PROD000248,Midwest,29,63,2026-04-10
PROD000057,Southeast,41,31,2026-04-10
PROD000011,West,111,40,2026-04-10
PROD000036,Midwest,43,48,2026-04-10
PROD000158,Southeast,233,25,2026-04-10
PROD000110,Northeast,143,30,2026-04-10
PROD000154,Midwest,56,20,2026-04-10
PROD000031,Midwest,149,47,2026-04-10
PROD000045,Southeast,172,43,2026-04-10
PROD000038,West,164,45,2026-04-10
PROD000199,Southeast,174,47,2026-04-10
PROD000075,Southeast,165,18,2026-04-10
PROD000130,Northeast,125,39,2026-04-10
PROD000035,Southeast,221,44,2026-04-10
PROD000242,Northeast,85,30,2026-04-10
PROD000221,Midwest,190,35,2026-04-10
PROD000026,Southeast,84,52,2026-04-10
PROD000123,Southeast,119,69,2026-04-10
PROD000084,Northeast,239,54,2026-04-10
PROD000236,West,214,42,2026-04-10
PROD000113,West,11,21,2026-04-10
PROD000054,Midwest,73,47,2026-04-10
PROD000100,West,55,19,2026-04-10
PROD000167,Northeast,105,37,2026-04-10
PROD000111,Northeast,234,17,2026-04-10
PROD000239,Southeast,69,40,2026-04-10
PROD000103,West,70,21,2026-04-10
PROD000037,Southeast,173,69,2026-04-10
PROD000009,Midwest,41,47,2026-04-10
PROD000092,West,136,26,2026-04-10
PROD000079,Northeast,118,58,2026-04-10
PROD000150,West,235,29,2026-04-10
PROD000189,Southeast,184,44,2026-04-10
PROD000098,West,183,35,2026-04-10
PROD000041,Southeast,216,29,2026-04-10
PROD000043,Southeast,172,25,2026-04-10
PROD000156,Southeast,0,24,2026-04-10
PROD000058,Northeast,238,47,2026-04-10
PROD000184,West,174,58,2026-04-10
PROD000249,Southeast,136,27,2026-04-10
PROD000177,Midwest,36,33,2026-04-10
PROD000054,West,107,56,2026-04-11
PROD000125,Southeast,93,40,2026-04-11
PROD000135,Southeast,24,15,2026-04-11
PROD000203,Southeast,97,65,2026-04-11
PROD000191,Midwest,53,53,2026-04-11
PROD000170,Northeast,159,36,2026-04-11
PROD000184,Northeast,70,43,2026-04-11
PROD000173,Southeast,47,68,2026-04-11
PROD000231,West,58,43,2026-04-11
PROD000070,Southeast,149,59,2026-04-11
PROD000011,Northeast,94,35,2026-04-11
PROD000133,West,45,46,2026-04-11
PROD000061,Midwest,205,45,2026-04-11
PROD000232,Northeast,41,47,2026-04-11
PROD000178,Midwest,192,65,2026-04-11
PROD000118,West,26,66,2026-04-11
PROD000088,West,47,40,2026-04-11
PROD000033,West,159,47,2026-04-11
PROD000040,West,203,22,2026-04-11
PROD000155,West,160,68,2026-04-11
PROD000206,Northeast,227,42,2026-04-11
PROD000162,West,144,39,2026-04-11
PROD000194,Southeast,221,36,2026-04-11
PROD000081,Northeast,139,67,2026-04-11
PROD000241,Southeast,25,61,2026-04-11
PROD000138,Southeast,32,18,2026-04-11
PROD000074,West,14,45,2026-04-11
PROD000167,Midwest,159,67,2026-04-11
PROD000038,Southeast,230,24,2026-04-11
PROD000215,West,181,36,2026-04-11
PROD000186,West,164,55,2026-04-11
PROD000147,Southeast,153,20,2026-04-11
PROD000023,Northeast,202,65,2026-04-11
PROD000247,Northeast,175,48,2026-04-11
PROD000013,Midwest,120,37,2026-04-11
PROD000014,Midwest,63,56,2026-04-11
PROD000078,Southeast,199,50,2026-04-11
PROD000024,West,189,34,2026-04-11
PROD000210,Northeast,207,23,2026-04-11
PROD000048,Midwest,67,64,2026-04-11
PROD000199,Northeast,233,51,2026-04-11
PROD000189,Midwest,150,63,2026-04-11
PROD000071,Midwest,84,42,2026-04-11
PROD000099,Southeast,152,63,2026-04-11
PROD000225,Northeast,53,54,2026-04-11
PROD000001,Northeast,110,53,2026-04-11
PROD000144,Midwest,100,53,2026-04-11
PROD000192,Northeast,144,22,2026-04-11
PROD000239,Southeast,215,45,2026-04-11
PROD000087,Northeast,205,46,2026-04-11
PROD000228,Northeast,5,43,2026-04-11
PROD000122,Northeast,218,63,2026-04-11
PROD000119,Midwest,16,47,2026-04-11
PROD000036,West,134,55,2026-04-11
PROD000212,West,157,54,2026-04-11
PROD000090,West,151,20,2026-04-11
PROD000136,Southeast,29,64,2026-04-11
PROD000053,Midwest,17,65,2026-04-11
PROD000035,Midwest,127,28,2026-04-11
PROD000025,Southeast,177,33,2026-04-11
PROD000086,Southeast,234,58,2026-04-11
PROD000230,Midwest,193,65,2026-04-11
PROD000166,West,158,46,2026-04-11
PROD000185,Southeast,177,68,2026-04-11
PROD000193,Northeast,119,64,2026-04-11
PROD000031,Southeast,1,31,2026-04-11
PROD000049,West,188,21,2026-04-11
PROD000112,West,132,40,2026-04-11
PROD000043,Midwest,238,15,2026-04-11
PROD000195,Southeast,76,66,2026-04-11
PROD000177,Northeast,71,38,2026-04-11
PROD000008,Northeast,141,45,2026-04-11
PROD000018,Southeast,218,48,2026-04-11
PROD000182,Northeast,138,63,2026-04-11
PROD000082,Midwest,79,24,2026-04-11
PROD000021,West,53,41,2026-04-11
PROD000181,West,220,67,2026-04-11
PROD000022,Southeast,175,22,2026-04-11
PROD000066,West,134,52,2026-04-11
PROD000201,West,194,18,2026-04-11
PROD000240,West,204,44,2026-04-11
PROD000204,Midwest,218,23,2026-04-11
PROD000207,Midwest,13,25,2026-04-11
PROD000140,Midwest,131,58,2026-04-11
PROD000196,Northeast,235,54,2026-04-11
PROD000137,Northeast,199,40,2026-04-11
PROD000064,Southeast,53,32,2026-04-11
PROD000096,West,156,34,2026-04-11
PROD000238,West,123,68,2026-04-11
PROD000030,Midwest,19,43,2026-04-11
PROD000083,West,198,22,2026-04-11
PROD000223,Midwest,10,64,2026-04-11
PROD000052,Southeast,29,18,2026-04-11
PROD000120,Southeast,109,35,2026-04-11
PROD000097,West,71,22,2026-04-11
PROD000156,Midwest,138,45,2026-04-11
PROD000029,Southeast,44,23,2026-04-11
PROD000217,Southeast,116,36,2026-04-11
PROD000187,West,176,17,2026-04-11
PROD000219,West,180,48,2026-04-11
PROD000124,West,77,30,2026-04-11
PROD000076,Northeast,52,49,2026-04-11
PROD000012,Northeast,103,46,2026-04-11
PROD000085,West,170,68,2026-04-11
PROD000009,Northeast,39,57,2026-04-11
PROD000095,Southeast,16,23,2026-04-11
PROD000042,Southeast,157,58,2026-04-11
PROD000065,West,16,32,2026-04-11
PROD000104,Northeast,144,38,2026-04-11
PROD000174,Midwest,53,16,2026-04-11
PROD000084,Southeast,81,15,2026-04-11
PROD000234,Southeast,202,25,2026-04-11
PROD000117,West,135,47,2026-04-11
PROD000220,Northeast,9,34,2026-04-11
PROD000102,Midwest,171,47,2026-04-11
PROD000068,Northeast,154,21,2026-04-11
PROD000197,Southeast,180,60,2026-04-11
PROD000226,Northeast,68,59,2026-04-11
PROD000130,West,200,50,2026-04-11
PROD000072,West,181,57,2026-04-11
PROD000028,West,88,56,2026-04-12
PROD000157,West,133,36,2026-04-12
PROD000243,Southeast,107,32,2026-04-12
PROD000018,Southeast,214,46,2026-04-12
PROD000154,Southeast,189,53,2026-04-12
PROD000183,Southeast,120,66,2026-04-12
PROD000002,Southeast,17,54,2026-04-12
PROD000177,West,208,15,2026-04-12
PROD000234,Southeast,23,55,2026-04-12
PROD000236,West,104,46,2026-04-12
PROD000184,West,41,29,2026-04-12
PROD000221,Northeast,175,55,2026-04-12
PROD000220,Southeast,10,25,2026-04-12
PROD000201,Midwest,54,43,2026-04-12
PROD000026,West,122,37,2026-04-12
PROD000044,Northeast,227,25,2026-04-12
PROD000151,Northeast,217,22,2026-04-12
PROD000172,Northeast,231,17,2026-04-12
PROD000108,Northeast,100,15,2026-04-12
PROD000125,Northeast,97,27,2026-04-12
PROD000086,Southeast,42,52,2026-04-12
PROD000051,West,32,61,2026-04-12
PROD000232,Southeast,151,19,2026-04-12
PROD000001,Midwest,194,55,2026-04-12
PROD000224,West,167,20,2026-04-12
PROD000118,Northeast,27,53,2026-04-12
PROD000160,Southeast,231,41,2026-04-12
PROD000230,West,196,31,2026-04-12
PROD000162,Midwest,225,55,2026-04-12
PROD000169,West,199,25,2026-04-12
PROD000163,West,210,27,2026-04-12
PROD000245,Southeast,38,68,2026-04-12
PROD000084,Northeast,28,57,2026-04-12
PROD000024,Midwest,227,17,2026-04-12
PROD000098,Midwest,47,33,2026-04-12
PROD000097,Southeast,0,66,2026-04-12
PROD000149,Midwest,35,17,2026-04-12
PROD000167,Northeast,22,36,2026-04-12
PROD000222,West,124,47,2026-04-12
PROD000082,West,138,53,2026-04-12
PROD000116,Northeast,118,43,2026-04-12
PROD000059,Midwest,49,67,2026-04-12
PROD000054,Southeast,120,40,2026-04-12
PROD000114,Northeast,232,35,2026-04-12
PROD000041,Northeast,63,53,2026-04-12
PROD000037,West,161,15,2026-04-12
PROD000189,Northeast,120,63,2026-04-12
PROD000043,Southeast,106,45,2026-04-12
PROD000180,West,10,53,2026-04-12
PROD000119,Midwest,224,18,2026-04-12
PROD000121,Southeast,125,40,2026-04-12
PROD000060,West,50,47,2026-04-12
PROD000209,Northeast,24,18,2026-04-12
PROD000057,Midwest,185,43,2026-04-12
PROD000191,Southeast,231,67,2026-04-12
PROD000238,Southeast,91,42,2026-04-12
PROD000135,West,85,49,2026-04-12
PROD000203,Midwest,182,15,2026-04-12
PROD000117,Northeast,204,54,2026-04-12
PROD000029,West,143,21,2026-04-12
PROD000079,Midwest,26,52,2026-04-12
PROD000229,Southeast,27,32,2026-04-12
PROD000217,Southeast,162,28,2026-04-12
PROD000012,West,16,40,2026-04-12
PROD000056,Northeast,239,52,2026-04-12
PROD000137,West,84,58,2026-04-12
PROD000099,West,22,22,2026-04-12
PROD000094,West,172,21,2026-04-12
PROD000038,Northeast,233,19,2026-04-12
PROD000216,Midwest,13,22,2026-04-12
PROD000179,Northeast,19,16,2026-04-12
PROD000100,Northeast,216,52,2026-04-12
PROD000182,Southeast,96,57,2026-04-12
PROD000210,Midwest,42,48,2026-04-12
PROD000133,Southeast,230,18,2026-04-12
PROD000089,Southeast,211,28,2026-04-12
PROD000197,Northeast,55,66,2026-04-12
PROD000030,Midwest,151,40,2026-04-12
PROD000192,Northeast,25,28,2026-04-12
PROD000176,Southeast,212,33,2026-04-12
PROD000193,Northeast,145,59,2026-04-12
PROD000066,Southeast,153,40,2026-04-12
PROD000103,Northeast,11,23,2026-04-12
PROD000145,Midwest,64,53,2026-04-12
PROD000042,Midwest,101,30,2026-04-12
PROD000153,Northeast,147,29,2026-04-12
PROD000200,Northeast,62,53,2026-04-12
PROD000129,Southeast,72,32,2026-04-12
PROD000068,Northeast,152,19,2026-04-12
PROD000053,Midwest,13,25,2026-04-12
PROD000132,Southeast,214,54,2026-04-12
PROD000087,Southeast,73,55,2026-04-12
PROD000211,West,55,36,2026-04-12
PROD000198,West,160,27,2026-04-12
PROD000219,Northeast,165,36,2026-04-12
PROD000158,West,121,18,2026-04-12
PROD000039,Southeast,224,34,2026-04-12
PROD000106,West,185,36,2026-04-12
PROD000247,Midwest,23,37,2026-04-12
PROD000250,Midwest,23,67,2026-04-12
PROD000228,West,101,30,2026-04-12
PROD000014,Midwest,184,52,2026-04-12
PROD000045,Northeast,130,47,2026-04-12
PROD000011,Northeast,73,57,2026-04-12
PROD000088,West,121,18,2026-04-12
PROD000144,Midwest,78,60,2026-04-12
PROD000052,West,112,54,2026-04-12
PROD000101,Southeast,122,33,2026-04-12
PROD000083,Northeast,43,63,2026-04-12
PROD000249,West,60,21,2026-04-12
PROD000031,West,208,20,2026-04-12
PROD000049,Northeast,36,64,2026-04-12
PROD000065,Southeast,227,34,2026-04-12
PROD000188,Midwest,31,61,2026-04-12
PROD000025,Midwest,74,53,2026-04-12
PROD000015,Northeast,93,69,2026-04-12
PROD000061,Midwest,135,44,2026-04-12
PROD000112,West,212,42,2026-04-12
PROD000091,Midwest,110,53,2026-04-12
PROD000159,West,207,36,2026-04-12
PROD000017,West,45,24,2026-04-13
PROD000153,Southeast,82,26,2026-04-13
PROD000229,West,132,45,2026-04-13
PROD000188,Southeast,87,66,2026-04-13
PROD000053,Southeast,34,39,2026-04-13
PROD000016,Southeast,6,54,2026-04-13
PROD000141,West,38,66,2026-04-13
PROD000039,Southeast,14,28,2026-04-13
PROD000001,Northeast,208,23,2026-04-13
PROD000156,Southeast,86,37,2026-04-13
PROD000108,Southeast,36,44,2026-04-13
PROD000115,Midwest,8,45,2026-04-13
PROD000250,Northeast,188,34,2026-04-13
PROD000041,West,66,25,2026-04-13
PROD000106,Northeast,92,35,2026-04-13
PROD000078,West,175,44,2026-04-13
PROD000212,Northeast,77,65,2026-04-13
PROD000130,Southeast,27,62,2026-04-13
PROD000172,West,133,48,2026-04-13
PROD000029,West,53,52,2026-04-13
PROD000118,Northeast,77,40,2026-04-13
PROD000117,Midwest,88,64,2026-04-13
PROD000009,Southeast,88,27,2026-04-13
PROD000240,Midwest,152,67,2026-04-13
PROD000196,Midwest,212,36,2026-04-13
PROD000131,Northeast,190,29,2026-04-13
PROD000050,Southeast,231,33,2026-04-13
PROD000102,Northeast,224,47,2026-04-13
PROD000213,Southeast,19,26,2026-04-13
PROD000205,West,229,68,2026-04-13
PROD000248,West,113,36,2026-04-13
PROD000022,West,177,46,2026-04-13
PROD000129,Northeast,213,69,2026-04-13
PROD000243,Midwest,203,51,2026-04-13
PROD000028,Southeast,119,61,2026-04-13
PROD000086,Northeast,22,49,2026-04-13
PROD000182,West,10,55,2026-04-13
PROD000113,Southeast,89,46,2026-04-13
PROD000244,Northeast,137,60,2026-04-13
PROD000069,West,85,43,2026-04-13
PROD000064,West,211,39,2026-04-13
PROD000183,Northeast,85,67,2026-04-13
PROD000046,Southeast,142,36,2026-04-13
PROD000220,West,160,49,2026-04-13
PROD000151,Midwest,174,41,2026-04-13
PROD000201,Northeast,43,35,2026-04-13
PROD000014,Northeast,105,57,2026-04-13
PROD000054,Northeast,143,20,2026-04-13
PROD000194,West,16,15,2026-04-13
PROD000037,Midwest,216,17,2026-04-13
PROD000107,West,38,32,2026-04-13
PROD000079,Southeast,204,18,2026-04-13
PROD000033,Southeast,27,57,2026-04-13
PROD000061,West,61,20,2026-04-13
PROD000101,Midwest,31,47,2026-04-13
PROD000247,Northeast,87,20,2026-04-13
PROD000105,Southeast,16,46,2026-04-13
PROD000018,West,43,44,2026-04-13
PROD000187,Southeast,231,30,2026-04-13
PROD000178,Midwest,40,43,2026-04-13
PROD000147,Midwest,190,27,2026-04-13
PROD000144,Southeast,121,53,2026-04-13
PROD000087,Northeast,234,22,2026-04-13
PROD000208,Southeast,87,51,2026-04-13
PROD000191,Southeast,142,44,2026-04-13
PROD000049,Midwest,169,26,2026-04-13
PROD000032,Southeast,126,45,2026-04-13
PROD000139,Northeast,209,66,2026-04-13
PROD000186,Southeast,38,43,2026-04-13
PROD000167,Southeast,176,49,2026-04-13
PROD000235,Southeast,20,67,2026-04-13
PROD000198,Southeast,215,20,2026-04-13
PROD000065,Southeast,104,22,2026-04-13
PROD000228,Southeast,50,54,2026-04-13
PROD000088,Southeast,96,33,2026-04-13
PROD000019,Southeast,132,23,2026-04-13
PROD000177,Midwest,104,52,2026-04-13
PROD000249,Southeast,199,32,2026-04-13
PROD000168,Midwest,141,31,2026-04-13
PROD000025,Southeast,77,53,2026-04-13
PROD000200,West,233,35,2026-04-13
PROD000047,Northeast,177,32,2026-04-13
PROD000154,Southeast,48,35,2026-04-13
PROD000204,West,239,61,2026-04-13
PROD000192,Midwest,111,39,2026-04-13
PROD000225,Midwest,23,37,2026-04-13
PROD000242,West,224,30,2026-04-13
PROD000031,Northeast,149,23,2026-04-13
PROD000098,Southeast,159,56,2026-04-13
PROD000241,Northeast,197,42,2026-04-13
PROD000095,Midwest,100,66,2026-04-13
PROD000193,Midwest,124,58,2026-04-13
PROD000219,Midwest,7,51,2026-04-13
PROD000093,Midwest,231,40,2026-04-13
PROD000011,Midwest,142,42,2026-04-13
PROD000134,Midwest,75,43,2026-04-13
PROD000159,Midwest,102,31,2026-04-13
PROD000215,Northeast,181,60,2026-04-13
PROD000015,Midwest,173,32,2026-04-13
PROD000007,West,24,54,2026-04-13
PROD000035,Northeast,30,63,2026-04-13
PROD000021,Midwest,181,39,2026-04-13
PROD000114,Northeast,116,56,2026-04-13
PROD000062,West,8,30,2026-04-13
PROD000122,Southeast,203,59,2026-04-13
PROD000063,Southeast,127,61,2026-04-13
PROD000237,Southeast,58,16,2026-04-13
PROD000058,Midwest,106,61,2026-04-13
PROD000217,Northeast,171,24,2026-04-13
PROD000076,Northeast,232,27,2026-04-13
PROD000206,Southeast,92,22,2026-04-13
PROD000148,Northeast,42,40,2026-04-13
PROD000127,West,84,31,2026-04-13
PROD000121,West,25,64,2026-04-13
PROD000080,Northeast,139,57,2026-04-13
PROD000020,Northeast,205,59,2026-04-13
PROD000043,Northeast,56,37,2026-04-13
PROD000030,Midwest,127,55,2026-04-13
PROD000023,Southeast,162,22,2026-04-13
PROD000125,Southeast,200,65,2026-04-13
PROD000204,West,72,46,2026-04-14
PROD000154,Northeast,165,21,2026-04-14
PROD000148,Midwest,144,55,2026-04-14
PROD000050,West,224,30,2026-04-14
PROD000062,Midwest,217,49,2026-04-14
PROD000126,Northeast,164,52,2026-04-14
PROD000158,Midwest,135,67,2026-04-14
PROD000018,Southeast,146,24,2026-04-14
PROD000076,Midwest,83,66,2026-04-14
PROD000084,Northeast,94,23,2026-04-14
PROD000160,Northeast,99,33,2026-04-14
PROD000080,West,83,64,2026-04-14
PROD000225,Midwest,29,42,2026-04-14
PROD000129,Northeast,13,69,2026-04-14
PROD000097,West,136,36,2026-04-14
PROD000182,Northeast,104,60,2026-04-14
PROD000035,Southeast,183,20,2026-04-14
PROD000144,Northeast,0,16,2026-04-14
PROD000187,West,234,68,2026-04-14
PROD000208,Midwest,183,18,2026-04-14
PROD000049,Midwest,84,16,2026-04-14
PROD000197,Northeast,194,64,2026-04-14
PROD000203,Midwest,79,59,2026-04-14
PROD000102,Midwest,134,45,2026-04-14
PROD000106,Northeast,162,20,2026-04-14
PROD000147,Southeast,37,42,2026-04-14
PROD000214,Northeast,25,57,2026-04-14
PROD000240,Midwest,113,60,2026-04-14
PROD000090,Northeast,41,41,2026-04-14
PROD000122,West,201,40,2026-04-14
PROD000136,West,115,21,2026-04-14
PROD000131,Southeast,81,30,2026-04-14
PROD000193,Midwest,194,41,2026-04-14
PROD000096,Northeast,82,37,2026-04-14
PROD000041,Northeast,28,65,2026-04-14
PROD000146,West,159,31,2026-04-14
PROD000109,Midwest,188,68,2026-04-14
PROD000170,Northeast,11,65,2026-04-14
PROD000026,Southeast,165,52,2026-04-14
PROD000124,Northeast,98,27,2026-04-14
PROD000046,Southeast,17,27,2026-04-14
PROD000038,Northeast,56,23,2026-04-14
PROD000089,Southeast,81,29,2026-04-14
PROD000008,Midwest,214,56,2026-04-14
PROD000074,Southeast,96,51,2026-04-14
